Dte. Barri AEB SC Electors Votants Abstenció Nuls |Vots vàlids| Blancs ERC-AM BEC-ECG PSC-CP |BCN Cs| JUNTS PP CUP-AMUNT BCAP VOX PACMA EVE FC's PACT |UNIDOS SI| EB CNV PCPC P.D.S.J.E. PFiV PUM+J P-LIB |FE JONS| dCIDE |N P R S| |Partit més votat|
BARCELONA    1.142.444 756.007 386.437 2.012 753.995 2.625 160.990 156.157 138.748 99.494 78.957 37.745 29.335 28.230 8.723 6.359 1.886 1.145 695 567 432 383 371 317 215 194 146 131 93 57 ERC-AM
2 7 32 76 1.081 802 279 2 800 0 155 173 101 100 155 27 29 49 2 5 2 0 0 0 1 1 0 0 0 0 0 0 0 0 BEC-ECG
2 7 33 77 951 635 316 1 634 3 136 80 83 127 100 35 18 37 3 7 1 1 0 0 1 0 0 0 0 1 0 1 0 0 ERC-AM
2 7 34 78 870 588 282 1 587 2 90 92 78 111 98 48 14 35 9 3 2 2 0 0 1 0 2 0 0 0 0 0 0 0 |BCN Cs|
2 7 34 79 839 570 269 1 569 0 111 82 79 122 92 22 12 31 11 2 1 0 1 0 1 1 1 0 0 0 0 0 0 0 |BCN Cs|
2 7 35 80 985 670 315 2 668 5 143 94 100 126 104 30 27 26 9 0 1 0 0 0 0 2 0 0 1 0 0 0 0 0 ERC-AM
2 7 35 81 1.436 1.032 404 4 1.028 3 184 153 116 194 182 72 27 66 20 4 2 0 0 2 0 0 1 1 0 1 0 0 0 0 |BCN Cs|
2 7 36 82 633 422 211 0 422 1 92 57 56 78 82 9 14 23 6 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 ERC-AM
2 7 36 83 1.183 883 300 1 882 2 150 103 105 209 167 56 17 51 12 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 |BCN Cs|
2 8 37 84 1.415 998 417 4 994 7 203 166 153 139 151 41 55 52 15 8 1 0 0 1 1 0 1 0 0 0 0 0 0 0 ERC-AM
2 8 37 85 980 676 304 1 675 1 129 112 114 112 95 27 16 58 8 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ERC-AM
2 8 37 86 972 703 269 2 701 5 147 112 111 145 93 31 17 21 12 1 4 0 0 0 0 0 0 0 0 0 2 0 0 0 ERC-AM
2 8 37 87 1.009 737 272 0 737 3 171 110 139 105 98 25 37 34 9 2 1 0 1 0 0 0 0 0 0 1 1 0 0 0 ERC-AM
2 8 38 88 1.158 829 329 2 827 3 186 112 107 123 146 34 37 58 11 4 1 0 0 0 1 2 1 0 1 0 0 0 0 0 ERC-AM
2 8 38 89 1.270 898 372 2 896 4 179 174 122 131 121 45 40 45 11 14 2 2 0 0 0 6 0 0 0 0 0 0 0 0 ERC-AM
2 8 38 90 1.077 722 355 2 720 1 146 158 109 75 87 47 30 49 8 4 2 0 1 1 1 0 0 0 0 0 0 0 0 1 BEC-ECG
2 8 39 91 1.194 825 369 4 821 1 159 190 120 108 100 32 31 53 12 9 5 1 0 0 0 0 0 0 0 0 0 0 0 0 BEC-ECG
2 8 39 92 1.184 774 410 4 770 1 156 192 125 92 85 40 35 30 7 2 2 1 0 0 0 0 1 0 0 0 0 1 0 0 BEC-ECG
2 8 40 93 1.112 767 345 0 767 7 187 141 112 91 95 36 34 42 14 3 2 1 0 0 1 0 0 0 1 0 0 0 0 0 ERC-AM
2 8 40 94 1.036 724 312 4 720 8 176 125 100 76 125 33 35 29 5 5 0 1 0 0 0 0 0 0 0 2 0 0 0 0 ERC-AM
