Dte. Barri AEB SC Electors Votants BCOMÚ-E CUP CILUS C`s |VOX - PFYV| CiU EV-AE EB ERC |FE de las JONS| LCN |Millor Barcelona| PP |SAIn | PACMA PCPC |PSC-CP | PH P-LIB PxC UPyD |UPDIC | Blancs Nuls
BARCELONA    1.161.140 703.590 176.612 51.945 989 77.272 1.520 159.393 5.684 1.957 77.120 455 99 2.626 61.004 166 5.720 656 67.489 439 273 1.617 811 286 6.363 3.094
2 8 43 109 1.476 980 111 49 0 163 2 390 4 1 56 0 0 1 130 0 2 0 62 0 0 1 0 0 8 0
2 9 44 110 1.293 809 129 54 1 114 7 282 7 2 73 0 0 3 69 1 7 0 45 0 0 0 0 0 12 3
2 9 44 111 1.302 766 152 47 0 109 3 240 3 0 62 0 0 2 84 0 2 0 46 1 0 2 2 0 9 2
2 9 44 112 1.048 694 90 30 0 101 3 275 4 3 61 0 0 5 67 0 1 0 43 0 0 1 1 0 4 5
2 9 44 113 1.502 1.001 140 64 2 101 6 361 5 1 130 0 0 5 93 0 5 0 73 0 0 0 3 0 6 6
2 9 44 114 1.278 817 153 53 1 93 1 290 3 1 101 0 0 1 60 0 4 1 40 1 3 1 0 0 9 1
2 9 45 115 982 620 118 53 2 53 0 199 4 2 77 0 0 0 52 0 9 1 42 0 0 0 0 0 8 0
2 9 45 116 802 573 85 35 0 58 0 212 4 4 63 0 0 0 51 0 2 0 49 0 1 1 0 0 8 0
2 9 45 117 906 604 97 47 1 56 2 222 2 2 69 1 0 0 55 0 1 0 41 0 0 0 1 0 5 2
2 9 45 118 1.131 736 132 72 0 89 1 250 4 1 60 0 0 2 50 0 5 1 50 1 1 0 1 0 12 4
2 9 45 119 1.012 695 146 69 0 69 0 201 3 2 89 1 0 0 59 0 3 0 41 0 2 2 0 0 5 3
2 9 45 120 913 594 122 40 1 65 0 169 5 2 76 1 0 0 40 0 1 0 59 0 0 1 3 0 8 1
2 9 45 121 940 628 127 45 1 64 6 205 4 3 67 0 0 4 51 0 3 0 42 0 0 0 0 0 2 4
2 9 45 122 836 535 74 26 0 81 0 181 3 1 72 0 0 1 38 0 4 1 47 0 0 0 1 0 5 0
2 9 45 123 825 510 96 37 0 42 7 162 3 5 70 0 0 0 40 0 5 0 35 0 0 1 0 0 5 2
2 9 46 124 914 599 94 37 0 76 1 221 2 3 76 0 0 4 40 0 3 0 33 0 1 1 1 0 4 2
2 9 46 125 1.300 841 124 64 2 99 3 280 9 5 92 0 0 0 73 0 7 0 65 3 0 0 3 0 11 1
2 9 46 126 1.212 786 138 60 2 98 5 217 3 2 108 0 0 2 90 0 3 1 51 0 0 1 0 0 4 1
2 9 46 127 793 455 94 23 3 51 0 135 2 0 63 1 0 4 37 0 4 0 29 0 0 1 1 0 7 0
2 9 46 128 932 528 121 43 0 47 0 141 4 2 51 1 0 1 43 0 1 1 57 1 2 1 0 1 8 2
2 9 46 129 1.169 728 158 48 2 86 0 184 5 6 88 0 0 3 90 0 2 0 43 0 0 2 0 0 6 5
2 9 47 130 906 643 119 58 0 73 1 203 4 0 75 0 0 1 58 0 3 0 39 0 0 0 0 0 8 1
2 9 47 131 865 535 123 37 1 61 0 128 2 1 74 0 0 1 38 1 1 1 54 2 0 0 2 0 7 1
2 9 47 132 890 533 110 34 0 72 3 123 2 1 72 0 0 1 50 0 7 0 46 1 0 0 2 0 9 0
2 9 47 133 713 497 64 19 0 95 1 125 4 0 38 0 0 1 104 0 3 0 37 0 1 0 2 0 1 2
2 9 47 134 1.083 696 157 53 2 69 0 182 7 2 87 0 0 5 67 0 3 0 47 0 3 1 0 0 9 2
2 9 47 135 1.502 849 236 68 0 61 0 215 7 3 117 0 0 0 45 0 5 0 74 0 0 2 0 0 14 2
2 9 47 136 693 443 85 29 1 56 0 112 6 0 64 0 0 2 39 0 5 0 34 0 0 1 0 0 7 2
2 9 48 137 1.003 607 158 54 0 47 0 163 1 0 72 0 0 2 38 0 9 0 53 0 0 0 0 0 5 5
2 9 48 138 1.447 963 136 65 1 106 6 349 1 2 131 0 0 1 78 0 4 0 57 0 0 2 1 0 16 7
2 9 48 139 1.142 618 136 48 0 69 1 161 7 0 67 0 0 5 56 0 9 1 46 0 0 2 1 0 3 6
2 9 48 140 1.468 941 206 81 0 91 1 307 6 0 115 0 0 4 62 0 5 0 47 0 0 4 0 1 6 5
2 9 48 141 905 535 134 26 0 55 3 154 9 4 71 0 0 0 43 0 6 0 25 0 1 0 0 0 2 2
2 9 49 142 1.416 845 220 85 0 90 2 189 7 1 87 0 0 4 79 0 11 0 58 0 0 0 0 0 10 2
2 9 49 143 907 574 114 54 1 52 0 171 8 1 91 0 0 2 34 0 0 0 36 1 0 2 0 0 3 4
2 9 49 144 1.066 693 157 80 2 51 2 216 5 2 69 0 0 2 58 0 1 0 41 0 0 0 2 0 4 1
2 9 49 145 879 505 121 58 0 49 1 135 2 0 60 0 0 0 32 1 3 0 32 0 1 1 2 0 4 3
2 9 50 146 859 547 150 55 1 45 0 134 2 2 73 0 0 2 44 0 3 0 30 0 0 0 0 0 3 3
2 9 50 147 1.574 993 258 85 0 75 4 287 6 2 116 2 0 6 48 0 10 1 75 0 0 1 2 0 11 4
2 9 50 148 1.179 773 207 61 0 62 2 196 2 2 91 1 0 1 54 0 3 0 68 0 0 2 1 1 15 4
2 9 50 149 1.261 794 208 62 0 64 3 200 8 2 105 0 0 4 49 1 6 0 73 0 0 3 0 0 4 2
2 10 51 150 1.021 585 152 69 1 51 1 121 2 1 81 0 0 2 51 0 3 0 44 0 0 0 1 0 4 1
2 10 51 151 1.014 614 152 65 1 59 0 153 6 3 90 0 0 1 34 0 4 0 39 0 0 1 1 0 4 1
2 10 51 152 994 640 136 48 2 49 0 190 2 2 96 0 0 1 48 0 1 0 55 0 0 0 1 0 9 0
2 10 51 153 1.024 650 132 39 2 57 0 199 6 0 83 0 0 1 58 0 7 0 58 0 0 1 0 0 5 2
2 10 51 154 686 417 128 29 0 53 1 75 2 2 49 0 0 3 32 0 3 0 29 0 0 0 0 0 3 8
2 10 51 155 1.381 868 211 70 0 75 1 226 5 4 133 0 0 1 61 0 12 0 54 1 0 2 1 1 5 5
2 10 51 156 987 602 136 40 1 53 2 168 4 0 64 1 0 1 49 0 3 0 67 0 1 0 1 0 10 1
